Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI
58.0,Female,57.4,1.62,196.0,154.0,61.0,1.59,1015.0,nan,15.0,2.1,3.0,1.0,21.87166590458771
32.0,Female,52.3,1.59,161.0,121.0,74.0,2.0,723.0,Strength,20.3,3.3,3.0,1.0,20.68747280566433
47.0,nan,40.0,1.85,192.0,139.0,57.0,1.2,697.0,Cardio,25.2,3.5,4.0,1.0,11.68736303871439
55.0,Female,121.13749999999999,1.84,188.0,139.0,58.0,1.28,1272.0,HIIT,19.2,3.5,3.0,1.0,35.78021620982986
33.0,Female,72.3,1.8,199.0,120.0,74.0,1.33,457.0,HIIT,26.5,2.3,4.0,2.0,22.314814814814813
28.0,Male,64.1,1.55,179.0,152.0,52.0,1.41,1091.0,HIIT,31.1,3.3,4.0,1.0,26.680541103017685
34.0,Male,66.7,1.55,186.0,169.0,55.0,1.48,781.0,Cardio,19.4,2.5,3.0,1.0,27.7627471383975
35.0,Male,44.9,1.92,168.0,123.0,67.0,1.29,572.0,Cardio,20.8,2.1,4.0,2.0,12.17990451388889
36.0,Female,90.0,1.69,180.0,160.0,72.0,2.0,717.0,HIIT,20.6,3.3,4.0,1.0,31.51150169811982
27.0,Male,77.7,1.76,167.0,131.0,74.0,1.36,448.0,HIIT,24.9,2.1,5.0,2.0,25.083935950413224
18.0,Male,100.0,1.73,192.0,166.0,56.0,1.22,1631.0,Strength,23.3,1.8,4.0,2.0,33.41240936883958
52.0,Male,83.4,1.52,176.0,142.0,56.0,1.45,596.0,HIIT,25.6,1.9,3.0,2.0,36.097645429362885
32.0,Female,46.5,1.83,176.0,128.0,74.0,1.01,1061.0,Cardio,10.0,2.5,4.0,3.0,14.63
37.0,Female,81.1,1.78,195.0,143.0,72.0,1.07,770.0,HIIT,22.5,2.5,3.0,2.0,25.59651559146572
31.0,Male,50.7,1.86,171.0,149.0,74.0,1.29,580.0,Cardio,24.3,3.6,3.0,2.0,14.654873395768297
23.0,Female,55.4,1.8,164.0,163.0,73.0,1.33,783.0,Strength,27.1,1.5,2.0,1.0,17.098765432098762
23.0,Female,40.0,1.8,160.0,136.0,62.0,1.85,1113.0,Strength,16.8,1.7,3.0,2.0,12.34567901234568
25.0,Female,76.2,1.87,184.0,148.0,69.0,1.96,809.0,HIIT,26.2,2.3,3.0,1.0,21.790728931339185
52.0,Male,84.5,1.75,180.0,158.0,71.0,2.0,830.0,Strength,14.1,1.5,4.0,3.0,27.59183673469388
59.0,Male,40.0,2.0,173.0,141.0,68.0,1.04,1331.0,Strength,27.0,3.7,2.0,1.0,10.0
37.0,nan,40.0,1.92,163.0,129.0,68.0,1.22,1025.0,Cardio,22.7,3.3,2.0,1.0,10.850694444444445
42.0,Female,55.6,1.63,176.0,134.0,74.0,1.41,384.0,Cardio,22.0,3.3,3.0,1.0,20.926643833038504
29.0,Male,73.6,1.82,162.0,141.0,55.0,1.5,1057.0,Cardio,25.2,2.1,2.0,2.0,22.219538703055186
29.0,Female,50.8,1.89,199.0,163.0,59.0,0.8,784.0,HIIT,35.0,2.5,3.0,2.0,14.22132639063856
27.0,Male,72.5,1.88,181.0,162.0,69.0,1.21,1120.0,HIIT,34.6,3.4,4.0,1.0,20.512675418741512
22.0,Male,121.13749999999999,1.73,166.0,169.0,50.0,1.53,914.0,HIIT,16.7,2.8,3.0,2.0,40.47495739917805
41.0,Male,74.7,1.84,170.0,169.0,57.0,1.37,1257.0,Strength,24.8,2.5,3.0,3.0,22.0640359168242
21.0,Female,94.4,1.69,197.0,155.0,61.0,1.94,1089.0,Strength,20.7,2.4,3.0,2.0,33.05206400336123
52.0,Male,57.5,1.87,174.0,149.0,70.0,1.05,880.0,nan,12.5,2.5,2.0,2.0,16.443135348451484
32.0,Male,51.1,1.86,199.0,131.0,63.0,1.0,865.0,HIIT,34.8,3.2,3.0,1.0,14.770493698693487
30.0,Female,88.8,1.69,171.0,127.0,70.0,1.21,1097.0,Strength,25.6,3.4,3.0,1.0,31.091348342144887
31.0,Female,65.3,1.54,161.0,156.0,74.0,0.68,882.0,Cardio,28.9,2.6,4.0,1.0,27.534154157530786
49.0,Female,80.0,2.0,162.0,151.0,74.0,1.07,1030.0,nan,15.7,3.6,3.0,2.0,20.0
23.0,Female,52.6,1.78,176.0,169.0,53.0,1.15,1384.0,Cardio,31.1,2.4,3.0,2.0,16.60143921222068
18.0,Male,57.5,1.74,193.0,154.0,70.0,1.16,1358.0,HIIT,33.9,3.7,4.0,3.0,18.991940811203595
52.0,Female,45.1,1.65,165.0,164.0,71.0,1.76,1380.0,Yoga,21.5,3.3,5.0,1.0,16.565656565656568
45.0,Male,98.7,1.77,183.0,132.0,74.0,1.32,400.0,Cardio,19.5,2.0,4.0,2.0,31.504356985540557
51.0,Male,63.0,1.78,161.0,152.0,50.0,1.33,1339.0,Strength,29.1,1.8,2.0,2.0,19.883853048857468
34.0,Female,101.5,1.57,184.0,120.0,55.0,1.02,601.0,Strength,17.7,2.3,5.0,2.0,41.17814110105886
18.0,Female,89.8,1.66,185.0,140.0,54.0,2.0,1283.0,HIIT,28.4,1.9,3.0,2.0,32.588184061547395
42.0,Male,43.5,1.56,192.0,159.0,57.0,1.96,555.0,nan,25.3,3.6,3.0,2.0,17.874753451676526
28.0,Female,121.1,1.75,163.0,149.0,68.0,1.57,716.0,Strength,21.0,3.3,5.0,1.0,39.54285714285714
18.0,Male,46.3,2.0,167.0,169.0,64.0,1.29,1556.0,Yoga,22.5,2.6,2.0,3.0,11.575
35.0,Male,40.0,1.71,162.0,133.0,69.0,1.99,840.0,Yoga,20.2,3.2,4.0,2.0,13.679422728360864
56.0,Female,64.2,1.79,196.0,165.0,58.0,0.97,667.0,Cardio,15.9,3.3,4.0,1.0,20.036827814362848
18.0,Female,56.0,1.82,170.0,131.0,62.0,1.55,1249.0,HIIT,24.3,2.0,3.0,3.0,16.9061707523246
45.0,Male,43.8,1.73,161.0,169.0,72.0,1.97,1783.0,HIIT,24.9,3.5,4.0,3.0,14.634635303551738
32.0,Female,90.5,1.63,184.0,166.0,50.0,1.46,1217.0,Strength,31.3,2.0,5.0,1.0,34.06225300161843
42.0,Female,40.0,1.81,177.0,145.0,59.0,1.71,1065.0,HIIT,26.6,1.5,3.0,1.0,12.209639510393457
54.0,Male,72.6,1.56,172.0,165.0,69.0,1.26,966.0,HIIT,26.1,3.5,2.0,1.0,29.83234714003944
18.0,Male,40.0,1.58,181.0,164.0,52.0,1.08,1262.0,HIIT,24.7,3.2,4.0,1.0,16.023073225444637
34.0,Female,89.7,1.78,184.0,142.0,53.0,0.53,1662.0,HIIT,24.2,1.5,3.0,1.0,28.3108193409923
21.0,Female,59.7,1.65,191.0,138.0,68.0,0.95,539.0,HIIT,35.0,3.2,4.0,2.0,21.928374655647385
18.0,Male,42.0,1.82,188.0,137.0,67.0,0.77,589.0,HIIT,16.4,2.0,2.0,3.0,12.679628064243447
18.0,Male,57.9,2.0,168.0,156.0,50.0,1.05,689.0,Cardio,28.3,3.6,3.0,3.0,14.475
49.0,nan,50.2,1.7,164.0,169.0,73.0,0.75,622.0,Cardio,28.0,1.6,2.0,1.0,17.370242214532876
18.0,Female,40.0,1.8,187.0,158.0,71.0,1.24,665.0,\nStrength,24.1,1.7,2.0,2.0,12.34567901234568
18.0,Female,70.9,1.87,176.0,164.0,59.0,2.0,745.0,HIIT,28.2,3.2,4.0,2.0,20.275100803568872
26.0,Male,44.0,1.6,190.0,125.0,68.0,1.06,1246.0,Strength,21.1,2.7,2.0,2.0,17.187499999999996
31.0,Female,46.9,1.75,192.0,146.0,63.0,2.0,748.0,Cardio,15.3,1.7,4.0,2.0,15.314285714285711
49.0,Male,47.5,1.79,161.0,169.0,61.0,1.43,957.0,Strength,25.8,3.0,4.0,1.0,14.824755781654757
38.0,Male,69.0,1.82,170.0,133.0,53.0,1.24,1610.0,Strength,30.1,2.8,2.0,2.0,20.05
18.0,Female,59.1,2.0,181.0,123.0,72.0,1.94,901.0,HIIT,23.2,2.4,4.0,2.0,14.775
53.0,Female,40.0,1.66,192.0,169.0,72.0,1.11,1030.0,Yoga,27.5,2.8,4.0,3.0,14.51589490492089
18.0,Female,74.6,1.71,169.0,143.0,54.0,1.49,1213.0,nan,28.7,2.0,2.0,1.0,25.51212338839301
35.0,Male,98.6,1.55,184.0,141.0,59.0,2.0,1172.0,Cardio,27.8,3.2,2.0,2.0,41.04058272632673
29.0,Female,58.4,1.61,182.0,165.0,70.0,0.77,1259.0,HIIT,20.1,3.5,4.0,2.0,22.529994984761387
35.0,Female,76.1,1.81,181.0,153.0,74.0,2.0,1119.0,HIIT,17.7,3.3,2.0,1.0,23.228839168523542
38.0,Male,93.7,1.66,168.0,169.0,68.0,1.97,875.0,Cardio,29.0,3.4,4.0,2.0,34.003483814777184
42.0,Female,88.6,2.0,171.0,166.0,72.0,1.11,1335.0,Yoga,18.6,2.2,5.0,2.0,22.15
18.0,Male,49.9,1.77,191.0,123.0,74.0,1.4,626.0,Strength,25.9,3.4,2.0,2.0,15.92773468671199
42.0,Female,99.9,1.6,189.0,169.0,58.0,1.85,1099.0,HIIT,32.6,2.2,2.0,1.0,39.02343749999999
26.0,Female,58.6,1.78,198.0,143.0,74.0,1.59,1008.0,Cardio,21.1,2.2,3.0,1.0,18.495139502588057
36.0,Male,57.4,1.58,192.0,152.0,70.0,1.38,1137.0,Yoga,18.3,3.2,2.0,1.0,22.99311007851305
47.0,Male,48.1,1.71,185.0,129.0,74.0,0.87,1177.0,Strength,28.1,2.6,3.0,3.0,16.44950583085394
30.0,Male,60.1,1.93,187.0,140.0,58.0,1.48,875.0,HIIT,29.7,3.1,5.0,1.0,16.134661333190152
23.0,Female,88.0,2.0,193.0,128.0,70.0,1.24,399.0,HIIT,23.9,2.8,3.0,1.0,22.0
39.0,Female,62.5,1.74,162.0,141.0,58.0,1.27,699.0,nan,24.2,1.8,3.0,1.0,20.643413925221296
38.0,Female,69.4,2.0,195.0,130.0,65.0,1.34,1197.0,Strength,19.5,2.6,3.0,3.0,17.35
20.0,Female,69.3,1.75,180.0,120.0,72.0,1.06,1421.0,Yoga,24.6,3.2,4.0,2.0,22.628571428571423
18.0,Male,52.6,1.76,175.0,154.0,50.0,1.17,1783.0,Yoga,21.0,3.0,3.0,2.0,16.980888429752067
39.0,Female,65.6,1.7,172.0,148.0,68.0,0.87,1709.0,HIIT,20.2,1.5,4.0,3.0,22.698961937716263
45.0,Male,71.4,1.73,179.0,140.0,52.0,1.56,1246.0,Strength,24.6,2.6,4.0,1.0,23.856460289351467
22.0,Male,80.6,1.71,176.0,139.0,60.0,2.0,957.0,Cardio,31.0,2.4,4.0,2.0,27.56403679764714
57.0,Female,43.5,2.0,172.0,159.0,59.0,1.73,530.0,Yoga,18.7,2.1,2.0,3.0,10.875
25.0,Female,72.6,1.7,161.0,168.0,51.0,1.28,1262.0,Strength,22.0,3.1,4.0,2.0,25.12110726643599
18.0,Male,87.5,1.76,169.0,160.0,60.0,2.0,1042.0,Yoga,22.4,3.3,2.0,3.0,28.247675619834716
50.0,Male,46.8,1.77,180.0,128.0,70.0,1.4,803.0,HIIT,17.0,3.3,4.0,1.0,14.938236139040503
27.0,Male,42.5,1.61,183.0,155.0,71.0,2.0,933.0,HIIT,22.9,1.6,2.0,1.0,16.395972377608885
43.0,Male,83.5,1.96,168.0,169.0,54.0,1.47,1522.0,Strength,24.3,2.1,4.0,2.0,21.73573511037068
18.0,Female,44.9,1.77,168.0,127.0,57.0,1.66,512.0,Strength,12.3,3.7,3.0,1.0,14.331769287241851
18.0,Male,63.9,1.71,164.0,140.0,66.0,1.48,785.0,Yoga,30.2,3.3,4.0,2.0,21.96
36.0,Female,67.5,1.71,173.0,146.0,60.0,1.1,511.0,HIIT,20.6,1.5,4.0,1.0,23.08402585410896
24.0,Female,59.0,1.68,181.0,132.0,56.0,1.17,1186.0,\tCardio,24.2,3.4,3.0,3.0,20.904195011337876
21.0,Male,90.1,1.72,184.0,138.0,68.0,1.35,1043.0,Yoga,27.1,2.1,4.0,3.0,30.45565170362358
18.0,Male,48.2,1.75,180.0,134.0,63.0,1.39,1053.0,Yoga,22.1,2.2,4.0,1.0,16.34
18.0,Male,78.1,1.75,184.0,158.0,50.0,1.37,871.0,Cardio,31.6,2.5,2.0,3.0,25.502040816326527
31.0,Male,67.4,1.83,167.0,122.0,66.0,1.49,1032.0,HIIT,30.6,3.1,5.0,2.0,20.12601152617277
27.0,Male,44.1,1.56,169.0,146.0,72.0,1.34,1124.0,Strength,10.0,3.1,2.0,1.0,18.121301775147927
26.0,Male,65.0,1.69,171.0,162.0,62.0,1.54,1066.0,Strength,16.6,3.5,2.0,2.0,22.758306781975424
33.0,Female,95.0,1.85,168.0,140.0,56.0,1.3,958.0,Strength,20.5,3.3,3.0,2.0,27.757487216946675
30.0,Female,65.3,1.76,192.0,161.0,57.0,1.16,1092.0,Cardio,32.1,1.9,4.0,3.0,21.080836776859503
59.0,Male,40.0,1.72,182.0,164.0,56.0,1.27,1783.0,HIIT,12.6,3.1,4.0,3.0,13.520822065981614
46.0,Female,82.9,1.74,194.0,165.0,52.0,2.0,1107.0,Cardio,24.3,3.1,3.0,3.0,27.38142423041353
18.0,Male,59.4,1.87,195.0,139.0,74.0,2.0,958.0,Yoga,14.9,2.7,3.0,2.0,16.986473733878576
49.0,Male,58.2,1.82,171.0,154.0,67.0,1.38,624.0,Strength,20.8,3.5,4.0,1.0,17.570341746165923
37.0,Female,77.3,1.58,180.0,140.0,61.0,1.57,1333.0,HIIT,23.5,1.5,2.0,2.0,30.96458900817176
22.0,Male,66.0,1.67,181.0,122.0,50.0,0.96,912.0,Cardio,26.3,1.5,3.0,2.0,23.66524436157625
29.0,Female,67.4,1.76,187.0,120.0,74.0,1.1,911.0,Cardio,21.4,2.3,5.0,1.0,21.758780991735534
31.0,Male,62.2,1.7,168.0,155.0,55.0,0.62,1596.0,Strength,35.0,3.2,2.0,1.0,21.522491349480973
45.0,nan,67.3,1.67,198.0,155.0,54.0,0.72,1006.0,Yoga,33.2,3.5,4.0,2.0,24.1313779626376
27.0,Female,59.6,1.73,182.0,139.0,71.0,1.42,1321.0,Strength,16.3,3.3,4.0,3.0,19.913795983828397
35.0,Male,40.0,1.72,182.0,120.0,70.0,1.22,1178.0,HIIT,14.6,1.9,4.0,2.0,13.520822065981614
24.0,Male,41.3,1.73,180.0,156.0,74.0,1.55,1285.0,HIIT,26.2,3.2,4.0,3.0,13.799325069330749
48.0,Male,97.0,1.73,172.0,122.0,74.0,1.7,903.0,Cardio,12.8,3.5,4.0,2.0,32.4100370877744
59.0,Female,47.2,1.68,185.0,159.0,70.0,1.49,704.0,Strength,15.4,2.2,4.0,2.0,16.723356009070297
49.0,Female,58.7,1.79,181.0,120.0,67.0,0.9,900.0,Cardio,24.4,3.7,4.0,2.0,18.320277144908086
33.0,Male,65.7,1.97,167.0,144.0,53.0,1.1,872.0,Cardio,19.1,2.0,4.0,1.0,16.929062846247007
31.0,Male,80.2,1.74,187.0,141.0,72.0,1.23,1326.0,Strength,21.2,2.8,2.0,2.0,26.48962874884397
40.0,Male,59.3,2.0,166.0,141.0,74.0,1.44,801.0,Cardio,24.6,3.4,5.0,2.0,14.825
28.0,Male,61.1,1.74,163.0,156.0,59.0,1.89,1277.0,Cardio,21.5,3.4,2.0,2.0,20.18100145329634
57.0,Female,79.4,1.55,160.0,164.0,50.0,1.55,1116.0,Strength,32.2,3.6,2.0,2.0,33.04890738813736
55.0,Male,86.2,2.0,189.0,159.0,66.0,1.78,462.0,Strength,27.2,2.8,3.0,1.0,21.55
28.0,Male,59.3,1.79,189.0,128.0,69.0,0.91,877.0,Strength,24.8,2.1,4.0,1.0,18.507537217939515
23.0,Male,40.0,1.87,161.0,146.0,74.0,1.5,1200.0,Strength,23.7,3.3,4.0,3.0,11.438702851096684
30.0,nan,61.8,1.88,189.0,142.0,73.0,1.02,1033.0,Cardio,23.7,2.3,4.0,1.0,17.485287460389316
30.0,Male,40.0,1.63,192.0,157.0,64.0,1.31,1078.0,HIIT,10.0,2.8,3.0,1.0,14.92
25.0,Female,61.4,1.7,172.0,166.0,72.0,1.28,1064.0,Yoga,32.5,3.0,3.0,2.0,21.245674740484432
46.0,Female,80.2,1.98,172.0,155.0,73.0,1.29,1355.0,Yoga,26.8,3.3,4.0,3.0,20.45709621467197
24.0,Female,89.0,1.61,181.0,160.0,74.0,1.3,827.0,Yoga,23.8,3.1,3.0,3.0,34.33509509663978
28.0,Male,58.0,1.77,179.0,157.0,74.0,1.59,1145.0,Yoga,21.3,1.5,2.0,3.0,18.513198633853616
27.0,Male,53.0,1.91,172.0,123.0,54.0,1.09,655.0,Strength,34.4,3.1,3.0,2.0,14.528110523286095
23.0,Female,51.2,1.92,187.0,169.0,55.0,1.1,969.0,Yoga,25.3,2.7,2.0,1.0,13.88888888888889
26.0,Female,51.9,1.9,182.0,129.0,55.0,2.0,1418.0,Cardio,32.2,2.4,2.0,1.0,14.376731301939058
27.0,Female,56.3,1.7,191.0,134.0,72.0,1.61,1631.0,Yoga,23.4,3.3,3.0,1.0,19.48096885813149
33.0,Male,92.4,1.52,197.0,135.0,59.0,1.12,1515.0,Cardio,25.9,3.2,3.0,2.0,39.99307479224377
59.0,Male,108.3,1.53,183.0,122.0,50.0,0.86,1071.0,HIIT,21.9,3.3,3.0,1.0,46.264257336921695
22.0,Female,71.5,1.81,195.0,164.0,51.0,1.52,935.0,Yoga,22.0,2.6,3.0,2.0,21.8247306248283
18.0,Male,89.4,1.84,168.0,168.0,69.0,2.0,968.0,Strength,17.3,2.6,5.0,2.0,26.405954631379963
32.0,Male,82.3,1.55,172.0,128.0,74.0,1.52,990.0,HIIT,26.7,2.0,3.0,1.0,34.255983350676374
35.0,Male,96.5,1.54,168.0,160.0,70.0,1.43,1573.0,Yoga,35.0,3.4,4.0,1.0,40.68982965086861
44.0,Male,40.0,1.91,181.0,124.0,71.0,1.55,1545.0,Cardio,26.5,3.4,3.0,1.0,10.96461171568762
43.0,Male,65.2,1.5,182.0,157.0,68.0,2.0,1417.0,Yoga,26.7,3.1,4.0,2.0,28.977777777777774
38.0,Female,77.1,1.73,177.0,169.0,72.0,1.73,1538.0,Cardio,26.4,3.6,3.0,1.0,25.76096762337532
18.0,Male,53.9,1.62,170.0,169.0,72.0,1.38,810.0,Cardio,24.7,3.4,3.0,1.0,20.538027739673822
42.0,Male,65.3,1.87,176.0,127.0,74.0,1.82,693.0,Yoga,10.0,2.1,4.0,1.0,18.67368240441533
22.0,nan,69.6,1.8,186.0,136.0,73.0,1.37,1081.0,Cardio,28.6,2.0,5.0,3.0,21.14
18.0,nan,62.9,1.72,191.0,157.0,63.0,1.31,514.0,Strength,26.3,2.2,3.0,2.0,21.261492698756086
18.0,nan,69.1,1.64,183.0,139.0,73.0,1.32,1002.0,nan,26.0,1.5,5.0,1.0,25.69155264723379
37.0,Female,61.3,1.96,193.0,169.0,65.0,2.0,947.0,Yoga,31.1,3.5,5.0,1.0,15.95689296126614
37.0,Female,78.5,1.5,189.0,169.0,60.0,1.67,954.0,HIIT,17.9,2.4,3.0,3.0,34.888888888888886
41.0,Female,40.0,1.78,182.0,155.0,68.0,1.51,1376.0,HIIT,29.8,2.1,2.0,3.0,12.32
18.0,Male,49.9,1.75,182.0,158.0,74.0,2.0,1032.0,Strength,23.1,3.1,5.0,1.0,16.293877551020408
46.0,Female,69.9,1.68,173.0,168.0,64.0,1.43,911.0,Strength,35.0,3.4,3.0,2.0,24.76615646258504
24.0,Male,62.5,1.58,175.0,137.0,51.0,2.0,1231.0,Strength,32.2,3.6,4.0,1.0,25.03605191475725
22.0,Male,40.0,1.67,162.0,146.0,59.0,1.04,807.0,Strength,24.1,1.5,3.0,1.0,14.342572340349244
53.0,Female,46.8,1.69,163.0,169.0,56.0,1.32,1017.0,HIIT,27.6,2.4,4.0,2.0,16.385980883022306
44.0,Female,75.2,1.9,185.0,131.0,65.0,0.94,1303.0,Cardio,18.0,3.4,3.0,2.0,20.83102493074792
43.0,Male,70.1,1.72,187.0,129.0,54.0,1.43,984.0,HIIT,25.0,1.6,3.0,1.0,23.69524067063277
18.0,Male,40.0,1.7,190.0,120.0,64.0,1.33,1589.0,Yoga,26.8,3.1,2.0,1.0,13.84083044982699
59.0,Female,73.6,1.6,164.0,158.0,58.0,1.35,1216.0,\nStrength,30.0,2.3,5.0,2.0,28.749999999999996
18.0,Male,40.0,1.65,160.0,144.0,73.0,2.0,1078.0,\tYoga,17.4,3.5,2.0,1.0,14.692378328741968
43.0,Male,72.6,1.64,166.0,152.0,54.0,1.22,1188.0,Cardio,21.3,2.5,2.0,2.0,26.99286139202856
36.0,Male,87.6,1.81,179.0,140.0,56.0,0.9,645.0,HIIT,22.1,3.6,2.0,1.0,26.739110527761667
26.0,Female,110.3,1.94,171.0,146.0,51.0,1.25,1376.0,HIIT,30.0,3.7,3.0,1.0,29.30704644489319
33.0,Female,79.0,1.68,195.0,158.0,61.0,2.0,1410.0,Strength,31.1,2.5,5.0,2.0,27.99036281179139
40.0,Male,40.0,1.73,194.0,149.0,72.0,1.06,811.0,HIIT,19.4,2.7,2.0,3.0,13.364963747535834
18.0,Male,121.13749999999999,1.62,164.0,167.0,59.0,1.43,303.0,Strength,22.3,3.6,2.0,3.0,46.15816948635877
59.0,Female,40.0,1.84,167.0,137.0,53.0,1.87,681.0,Yoga,23.7,2.2,2.0,2.0,11.814744801512289
38.0,Male,41.4,1.71,183.0,168.0,73.0,0.94,1253.0,Yoga,30.8,3.2,3.0,1.0,14.6
33.0,Female,60.5,1.76,160.0,146.0,67.0,0.58,1172.0,HIIT,26.4,2.8,4.0,2.0,19.53125
45.0,Female,40.0,1.69,162.0,147.0,68.0,1.19,979.0,HIIT,25.2,2.4,4.0,2.0,14.00511186583103
44.0,Female,52.8,1.71,198.0,132.0,63.0,2.0,1783.0,HIIT,21.7,3.4,4.0,2.0,18.05683800143634
39.0,Female,69.9,1.85,164.0,147.0,50.0,1.3,1562.0,Yoga,27.7,3.7,3.0,3.0,20.4236669101534
25.0,Female,51.0,1.76,167.0,127.0,70.0,0.72,1119.0,nan,25.1,2.6,4.0,3.0,16.464359504132233
50.0,Female,92.6,1.91,171.0,137.0,54.0,1.6,303.0,Strength,25.2,2.3,3.0,1.0,25.383076121816835
21.0,Female,52.7,1.53,182.0,134.0,50.0,1.19,1090.0,Strength,31.5,3.4,3.0,3.0,22.512708787218592
49.0,Male,40.0,1.75,166.0,169.0,59.0,1.3,1030.0,Yoga,19.7,1.6,4.0,2.0,13.06122448979592
20.0,Male,40.0,1.78,192.0,149.0,57.0,0.93,1075.0,Strength,25.5,1.9,4.0,1.0,12.624668602449184
50.0,Male,40.0,1.92,168.0,144.0,55.0,1.48,692.0,Cardio,16.0,2.5,5.0,1.0,10.850694444444445
52.0,Female,81.7,1.59,164.0,136.0,67.0,1.91,1025.0,HIIT,28.2,3.4,2.0,2.0,32.3167596218504
41.0,Male,65.9,1.93,188.0,124.0,74.0,1.36,1419.0,Yoga,22.6,1.5,2.0,2.0,17.6
22.0,Male,55.0,1.88,176.0,131.0,74.0,2.0,1445.0,Yoga,16.3,1.9,3.0,1.0,15.56133997283839
19.0,nan,92.2,1.73,170.0,150.0,74.0,2.0,538.0,Cardio,10.0,2.2,2.0,1.0,30.8062414380701
31.0,Female,67.9,1.7,163.0,124.0,68.0,1.43,1338.0,Cardio,13.0,3.1,5.0,1.0,23.49480968858132
32.0,Female,86.0,1.6,164.0,144.0,65.0,1.09,1196.0,HIIT,17.4,1.5,2.0,1.0,33.59374999999999
29.0,Female,60.6,1.83,172.0,161.0,60.0,1.32,760.0,Strength,25.0,3.3,5.0,2.0,18.03
34.0,Male,47.8,1.69,182.0,153.0,68.0,1.63,1249.0,Yoga,20.2,1.5,4.0,3.0,16.73610867966808
19.0,Male,79.4,1.77,165.0,150.0,73.0,1.23,1148.0,Cardio,24.1,3.3,3.0,2.0,25.343930543585817
33.0,Female,62.4,1.72,168.0,164.0,74.0,0.91,1042.0,Yoga,27.1,3.4,5.0,2.0,21.092482422931315
47.0,Male,71.3,1.83,186.0,163.0,68.0,0.95,837.0,Strength,22.6,1.5,5.0,2.0,21.29057302397802
37.0,Male,116.2,1.65,194.0,160.0,74.0,1.98,1036.0,Yoga,22.1,2.4,4.0,1.0,42.47908953185896
50.0,Male,55.8,1.81,161.0,126.0,55.0,1.32,909.0,Yoga,23.6,2.9,4.0,2.0,17.03244711699887
49.0,Male,53.5,1.79,167.0,158.0,64.0,1.31,1268.0,Yoga,24.3,1.9,2.0,1.0,16.69735651196904
53.0,Female,55.9,1.78,182.0,125.0,58.0,1.45,1308.0,Yoga,21.1,1.5,3.0,2.0,17.642974371922737
29.0,Female,80.7,1.74,192.0,121.0,72.0,1.43,839.0,Strength,26.5,1.5,4.0,1.0,26.65477606024574
46.0,Male,69.0,1.88,177.0,120.0,74.0,1.63,1183.0,Strength,23.4,3.6,4.0,2.0,19.52240832956089
34.0,Male,60.5,1.8,171.0,120.0,68.0,1.57,1452.0,Cardio,27.1,3.2,3.0,1.0,18.67283950617284
44.0,nan,71.6,1.73,167.0,138.0,71.0,1.45,1000.0,Strength,23.6,2.6,2.0,3.0,23.923285108089143
51.0,Female,96.3,1.88,166.0,127.0,59.0,1.32,1362.0,Strength,28.1,1.9,2.0,2.0,27.24649162516976
47.0,Male,48.4,1.65,196.0,148.0,60.0,1.29,1357.0,Cardio,11.3,1.5,3.0,2.0,17.77777777777778
52.0,Male,77.8,1.59,183.0,135.0,50.0,1.37,949.0,Cardio,27.3,2.9,4.0,2.0,30.774099125825717
25.0,Male,85.5,1.8,168.0,156.0,69.0,1.39,644.0,Strength,15.7,3.3,2.0,1.0,26.38888888888889
28.0,nan,74.9,1.74,196.0,163.0,54.0,1.24,1144.0,Cardio,30.7,1.6,2.0,1.0,25.53
30.0,Male,67.4,1.79,185.0,169.0,59.0,1.27,1398.0,Cardio,18.9,3.4,5.0,3.0,21.0355482038638
36.0,Male,71.0,1.66,168.0,131.0,74.0,1.1,567.0,HIIT,20.3,3.7,4.0,1.0,25.76571345623458
24.0,Female,50.5,2.0,177.0,129.0,70.0,1.33,1213.0,Strength,26.6,2.8,2.0,2.0,12.625
55.0,Male,94.8,2.0,192.0,169.0,50.0,1.38,1458.0,Strength,23.2,2.3,3.0,3.0,23.7
33.0,Female,73.6,1.79,195.0,146.0,73.0,1.13,636.0,HIIT,14.1,2.7,2.0,1.0,22.97056895852189
21.0,Male,47.8,1.62,173.0,129.0,74.0,1.59,1638.0,HIIT,25.8,2.4,3.0,2.0,18.21368693796677
41.0,Male,40.0,1.74,166.0,154.0,71.0,1.13,1356.0,HIIT,20.1,2.8,3.0,3.0,13.21178491214163
51.0,Male,43.9,1.78,194.0,136.0,51.0,0.98,1293.0,Strength,27.0,1.5,2.0,1.0,13.85557379118798
47.0,Male,59.6,1.88,192.0,125.0,50.0,1.32,1108.0,Yoga,30.6,2.3,3.0,2.0,16.86283386147578
22.0,Female,56.1,1.91,167.0,122.0,70.0,1.4,1183.0,Cardio,24.9,2.7,2.0,1.0,15.377867931251885
18.0,Male,56.5,1.93,177.0,156.0,52.0,1.53,1419.0,Strength,22.3,3.5,4.0,2.0,15.168192434696234
39.0,Male,83.7,1.52,187.0,152.0,58.0,1.65,1647.0,Strength,29.3,3.2,3.0,2.0,36.22749307479224
34.0,Female,79.1,1.73,188.0,151.0,58.0,1.32,1191.0,Yoga,30.7,3.6,3.0,2.0,26.429215810752112
